augmented_col,source_sample
E50_a__aug94,E50_a
E50_a__aug95,E50_a
E50_a__aug96,E50_a
E50_a__aug97,E50_a
E50_a__aug98,E50_a
E50_a__aug99,E50_a
EMX__aug0,EMX
EMX__aug1,EMX
EMX__aug2,EMX
EMX__aug3,EMX
EMX__aug4,EMX
EMX__aug5,EMX
EMX__aug6,EMX
EMX__aug7,EMX
EMX__aug8,EMX
EMX__aug9,EMX
EMX__aug10,EMX
EMX__aug11,EMX
EMX__aug12,EMX
EMX__aug13,EMX
EMX__aug14,EMX
EMX__aug15,EMX
EMX__aug16,EMX
EMX__aug17,EMX
EMX__aug18,EMX
EMX__aug19,EMX
EMX__aug20,EMX
EMX__aug21,EMX
EMX__aug22,EMX
EMX__aug23,EMX
EMX__aug24,EMX
EMX__aug25,EMX
EMX__aug26,EMX
EMX__aug27,EMX
EMX__aug28,EMX
EMX__aug29,EMX
EMX__aug30,EMX
EMX__aug31,EMX
EMX__aug32,EMX
EMX__aug33,EMX
EMX__aug34,EMX
EMX__aug35,EMX
EMX__aug36,EMX
EMX__aug37,EMX
EMX__aug38,EMX
EMX__aug39,EMX
EMX__aug40,EMX
EMX__aug41,EMX
EMX__aug42,EMX
EMX__aug43,EMX
EMX__aug44,EMX
EMX__aug45,EMX
EMX__aug46,EMX
EMX__aug47,EMX
EMX__aug48,EMX
EMX__aug49,EMX
EMX__aug50,EMX
EMX__aug51,EMX
EMX__aug52,EMX
EMX__aug53,EMX
EMX__aug54,EMX
EMX__aug55,EMX
EMX__aug56,EMX
EMX__aug57,EMX
EMX__aug58,EMX
EMX__aug59,EMX
EMX__aug60,EMX
EMX__aug61,EMX
EMX__aug62,EMX
EMX__aug63,EMX
EMX__aug64,EMX
EMX__aug65,EMX
EMX__aug66,EMX
EMX__aug67,EMX
EMX__aug68,EMX
EMX__aug69,EMX
EMX__aug70,EMX
EMX__aug71,EMX
EMX__aug72,EMX
EMX__aug73,EMX
EMX__aug74,EMX
EMX__aug75,EMX
EMX__aug76,EMX
EMX__aug77,EMX
EMX__aug78,EMX
EMX__aug79,EMX
EMX__aug80,EMX
EMX__aug81,EMX
EMX__aug82,EMX
EMX__aug83,EMX
EMX__aug84,EMX
EMX__aug85,EMX
EMX__aug86,EMX
EMX__aug87,EMX
EMX__aug88,EMX
EMX__aug89,EMX
EMX__aug90,EMX
EMX__aug91,EMX
EMX__aug92,EMX
EMX__aug93,EMX
EMX__aug94,EMX
EMX__aug95,EMX
EMX__aug96,EMX
EMX__aug97,EMX
EMX__aug98,EMX
EMX__aug99,EMX
EMX_b__aug0,EMX_b
EMX_b__aug1,EMX_b
EMX_b__aug2,EMX_b
EMX_b__aug3,EMX_b
EMX_b__aug4,EMX_b
EMX_b__aug5,EMX_b
EMX_b__aug6,EMX_b
EMX_b__aug7,EMX_b
EMX_b__aug8,EMX_b
EMX_b__aug9,EMX_b
EMX_b__aug10,EMX_b
EMX_b__aug11,EMX_b
EMX_b__aug12,EMX_b
EMX_b__aug13,EMX_b
EMX_b__aug14,EMX_b
EMX_b__aug15,EMX_b
EMX_b__aug16,EMX_b
EMX_b__aug17,EMX_b
EMX_b__aug18,EMX_b
EMX_b__aug19,EMX_b
EMX_b__aug20,EMX_b
EMX_b__aug21,EMX_b
EMX_b__aug22,EMX_b
EMX_b__aug23,EMX_b
EMX_b__aug24,EMX_b
EMX_b__aug25,EMX_b
EMX_b__aug26,EMX_b
EMX_b__aug27,EMX_b
EMX_b__aug28,EMX_b
EMX_b__aug29,EMX_b
EMX_b__aug30,EMX_b
EMX_b__aug31,EMX_b
EMX_b__aug32,EMX_b
EMX_b__aug33,EMX_b
EMX_b__aug34,EMX_b
EMX_b__aug35,EMX_b
EMX_b__aug36,EMX_b
EMX_b__aug37,EMX_b
EMX_b__aug38,EMX_b
EMX_b__aug39,EMX_b
EMX_b__aug40,EMX_b
EMX_b__aug41,EMX_b
EMX_b__aug42,EMX_b
EMX_b__aug43,EMX_b
EMX_b__aug44,EMX_b
EMX_b__aug45,EMX_b
EMX_b__aug46,EMX_b
EMX_b__aug47,EMX_b
EMX_b__aug48,EMX_b
EMX_b__aug49,EMX_b
EMX_b__aug50,EMX_b
EMX_b__aug51,EMX_b
EMX_b__aug52,EMX_b
EMX_b__aug53,EMX_b
EMX_b__aug54,EMX_b
EMX_b__aug55,EMX_b
EMX_b__aug56,EMX_b
EMX_b__aug57,EMX_b
EMX_b__aug58,EMX_b
EMX_b__aug59,EMX_b
EMX_b__aug60,EMX_b
EMX_b__aug61,EMX_b
EMX_b__aug62,EMX_b
EMX_b__aug63,EMX_b
EMX_b__aug64,EMX_b
EMX_b__aug65,EMX_b
EMX_b__aug66,EMX_b
EMX_b__aug67,EMX_b
EMX_b__aug68,EMX_b
EMX_b__aug69,EMX_b
EMX_b__aug70,EMX_b
EMX_b__aug71,EMX_b
EMX_b__aug72,EMX_b
EMX_b__aug73,EMX_b
EMX_b__aug74,EMX_b
EMX_b__aug75,EMX_b
EMX_b__aug76,EMX_b
EMX_b__aug77,EMX_b
EMX_b__aug78,EMX_b
EMX_b__aug79,EMX_b
EMX_b__aug80,EMX_b
EMX_b__aug81,EMX_b
EMX_b__aug82,EMX_b
EMX_b__aug83,EMX_b
EMX_b__aug84,EMX_b
EMX_b__aug85,EMX_b
EMX_b__aug86,EMX_b
EMX_b__aug87,EMX_b
EMX_b__aug88,EMX_b
EMX_b__aug89,EMX_b
EMX_b__aug90,EMX_b
EMX_b__aug91,EMX_b
EMX_b__aug92,EMX_b
EMX_b__aug93,EMX_b
EMX_b__aug94,EMX_b
EMX_b__aug95,EMX_b
EMX_b__aug96,EMX_b
EMX_b__aug97,EMX_b
EMX_b__aug98,EMX_b
EMX_b__aug99,EMX_b
EMX_c__aug0,EMX_c
EMX_c__aug1,EMX_c
EMX_c__aug2,EMX_c
EMX_c__aug3,EMX_c
EMX_c__aug4,EMX_c
EMX_c__aug5,EMX_c
EMX_c__aug6,EMX_c
EMX_c__aug7,EMX_c
EMX_c__aug8,EMX_c
EMX_c__aug9,EMX_c
EMX_c__aug10,EMX_c
EMX_c__aug11,EMX_c
EMX_c__aug12,EMX_c
EMX_c__aug13,EMX_c
EMX_c__aug14,EMX_c
EMX_c__aug15,EMX_c
EMX_c__aug16,EMX_c
EMX_c__aug17,EMX_c
EMX_c__aug18,EMX_c
EMX_c__aug19,EMX_c
EMX_c__aug20,EMX_c
EMX_c__aug21,EMX_c
EMX_c__aug22,EMX_c
EMX_c__aug23,EMX_c
EMX_c__aug24,EMX_c
EMX_c__aug25,EMX_c
EMX_c__aug26,EMX_c
EMX_c__aug27,EMX_c
EMX_c__aug28,EMX_c
EMX_c__aug29,EMX_c
EMX_c__aug30,EMX_c
EMX_c__aug31,EMX_c
EMX_c__aug32,EMX_c
EMX_c__aug33,EMX_c
EMX_c__aug34,EMX_c
EMX_c__aug35,EMX_c
EMX_c__aug36,EMX_c
EMX_c__aug37,EMX_c
EMX_c__aug38,EMX_c
EMX_c__aug39,EMX_c
EMX_c__aug40,EMX_c
EMX_c__aug41,EMX_c
EMX_c__aug42,EMX_c
EMX_c__aug43,EMX_c
EMX_c__aug44,EMX_c
EMX_c__aug45,EMX_c
EMX_c__aug46,EMX_c
EMX_c__aug47,EMX_c
EMX_c__aug48,EMX_c
EMX_c__aug49,EMX_c
EMX_c__aug50,EMX_c
EMX_c__aug51,EMX_c
EMX_c__aug52,EMX_c
EMX_c__aug53,EMX_c
EMX_c__aug54,EMX_c
EMX_c__aug55,EMX_c
EMX_c__aug56,EMX_c
EMX_c__aug57,EMX_c
EMX_c__aug58,EMX_c
EMX_c__aug59,EMX_c
EMX_c__aug60,EMX_c
EMX_c__aug61,EMX_c
EMX_c__aug62,EMX_c
EMX_c__aug63,EMX_c
EMX_c__aug64,EMX_c
EMX_c__aug65,EMX_c
EMX_c__aug66,EMX_c
EMX_c__aug67,EMX_c
EMX_c__aug68,EMX_c
EMX_c__aug69,EMX_c
EMX_c__aug70,EMX_c
EMX_c__aug71,EMX_c
EMX_c__aug72,EMX_c
EMX_c__aug73,EMX_c
EMX_c__aug74,EMX_c
EMX_c__aug75,EMX_c
EMX_c__aug76,EMX_c
EMX_c__aug77,EMX_c
EMX_c__aug78,EMX_c
EMX_c__aug79,EMX_c
EMX_c__aug80,EMX_c
EMX_c__aug81,EMX_c
EMX_c__aug82,EMX_c
EMX_c__aug83,EMX_c
EMX_c__aug84,EMX_c
EMX_c__aug85,EMX_c
EMX_c__aug86,EMX_c
EMX_c__aug87,EMX_c
EMX_c__aug88,EMX_c
EMX_c__aug89,EMX_c
EMX_c__aug90,EMX_c
EMX_c__aug91,EMX_c
EMX_c__aug92,EMX_c
EMX_c__aug93,EMX_c
EMX_c__aug94,EMX_c
EMX_c__aug95,EMX_c
EMX_c__aug96,EMX_c
EMX_c__aug97,EMX_c
EMX_c__aug98,EMX_c
EMX_c__aug99,EMX_c
